운영상태,도로명전체주소,소재지전체주소,시설위치(지상/지하),시설면적(㎡),최대수용인원,위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
사용중,"부산광역시 동구 자성로 134, 눌원빌딩 (범일동)",부산광역시 동구 범일동 825-3 눌원빌딩,지하,3584.0,4344,35.13676793256663,129.06505683860536,1142582.025818,1683516.178188
사용중,부산광역시 동구 조방로 27(범일동),부산광역시 동구 범일동 830-266,지하,1818.0,2203,35.13916469529125,129.0615283017337,1142256.366091,1683776.960082
사용중,부산광역시 동구 중앙대로361번길 14(수정동),부산광역시 동구 수정동 3,지하,1159.0,1404,35.12860425379299,129.04748900505797,1140995.47965,1682585.696833
사용중,"부산광역시 동구 충장대로 325, 남해지방해양경찰청 (좌천동)",부산광역시 동구 좌천동 68-889 남해지방해양경찰청,지하,70.0,84,35.1274045664285,129.05529522831927,1141708.8618,1682463.721687
사용중,"부산광역시 동구 중앙대로 184, 삼성화재 부산초량사옥 (초량동)",부산광역시 동구 초량동 1205-22 삼성화재 부산초량사옥,지하,6618.0,8021,35.1136822281243,129.039435948714,1140287.274679426,1680919.2869506087
사용중,"부산광역시 동구 중앙대로 514(범일동, 한성기린프라자)",부산광역시 동구 범일동 62-720 한성기린프라자,지하,17937.0,21741,35.138981498945874,129.0568169150118,1141827.437169,1683749.916464
사용중,"부산광역시 동구 성남로47번길 13, 범일5동 주민자치센터 (좌천동)",부산광역시 동구 좌천동 68-54 범일5동 주민자치센터,지하,339.0,410,35.13048751872288,129.05371504094924,1141559.536014,1682803.411088
사용중,"부산광역시 동구 중앙대로 222, 엠디엠타워 (초량동)",부산광역시 동구 초량동 1199-3 엠디엠타워,지하,1157.0,1402,35.116700926512614,129.0408643718293,1140412.275554,1681256.110161
사용중,"부산광역시 동구 진성로 29, 수정초등학교 (수정동)",부산광역시 동구 수정동 464-2 수정초등학교,지하,1396.0,1692,35.13094278412001,129.04666494434346,1140916.36135,1682843.901765
사용중,"부산광역시 동구 홍곡남로 50(수정동, 아르미나아파트)",부산광역시 동구 수정동 1048-35 아르미나아파트,지하,5907.0,7160,35.1257706057234,129.0354451214057,1139902.889702,1682254.4177
사용중,"부산광역시 동구 증산서로 55, 범일초등학교 (범일동)",부산광역시 동구 범일동 1411-3 범일초등학교,지하,3390.0,4109,35.139082738784545,129.05060025580045,1141260.871761,1683752.302996
사용중,"부산광역시 동구 구청로 1, 동구청 (수정동)",부산광역시 동구 수정동 806-74 동구청,지하,343.0,415,35.129100766451145,129.04524118228787,1140789.803316,1682637.58455
사용중,"부산광역시 동구 성남일로 5(좌천동, 두산위브범일뉴타운)",부산광역시 동구 좌천동 1168 두산위브범일뉴타운,지하,13699.0,16604,35.13157322433772,129.0555349369714,1141723.479505,1682926.419207
사용중,"부산광역시 동구 초량로40번길 23, 부산고등학교 (초량동)",부산광역시 동구 초량동 806-177 부산고등학교,지하,816.0,989,35.12116432455435,129.03691933447365,1140045.110934,1681745.59839
사용중,부산광역시 영도구 남항남로9번길 61 (남항동2가),부산광역시 영도구 남항동2가 22번지 1호,지하,965.98,1170,35.088244515907455,129.0367096942513,1140082.335765,1678094.110341
사용중,"부산광역시 영도구 절영로 550 (동삼동, 삼창파크맨션)",부산광역시 영도구 동삼동 363-40 삼창파크맨션,지하,495.0,600,35.07520411078322,129.0731031044571,1143422.97238,1676699.543784
사용중,부산광역시 영도구 동삼로29번길 5 (동삼동),부산광역시 영도구 동삼동 363번지 46호,지하,429.0,520,35.07611592093286,129.07134963698354,1143261.49726,1676798.152592
사용중,부산광역시 영도구 동삼로29번길 5 (동삼동),부산광역시 영도구 동삼동 363번지 46호,지하,396.0,480,35.07611592093286,129.07134963698354,1143261.49726,1676798.152592
사용중,"부산광역시 영도구 절영로 553 (동삼동, 삼창파크타운)",부산광역시 영도구 동삼동 363번지 47호,지하,330.0,400,35.07507918278195,129.0720219347555,1143324.61001,1676684.132564
사용중,"부산광역시 영도구 하나길 317 (신선동3가, 신선동주민센터)",부산광역시 영도구 신선동3가 84번지 3호,지하,238.0,288,35.083364274779534,129.04520626083956,1140865.316841,1677564.813299
사용중,부산광역시 영도구 일산봉로 95 (청학동),부산광역시 영도구 청학동 57번지,지하,247.0,299,35.09042000411284,129.06545124578648,1142698.768785,1678376.183228
사용중,"부산광역시 영도구 청학서로 78 (청학동, 청학1동주민센터)",부산광역시 영도구 청학동 360번지 27호,지하,73.0,88,35.09691549591888,129.0583564665351,1142040.721274,1679086.472507
사용중,부산광역시 영도구 절영로 27 (대교동2가),부산광역시 영도구 대교동2가 147번지,지하,167.4,202,35.09190439287004,129.03968478224903,1140347.286876,1678504.219588
사용중,부산광역시 영도구 태종로 85 (대교동2가),부산광역시 영도구 대교동2가 71번지,지하,958.29,1161,35.09216581226841,129.0404037525059,1140412.380508,1678534.227052
사용중,부산광역시 영도구 절영로 21 (대교동2가),부산광역시 영도구 대교동2가 62번지,지하,214.0,259,35.09233791057762,129.03995022285292,1140370.741522,1678552.675671
사용중,"부산광역시 영도구 남항서로70번길 99 (영선동3가, 신풍아파트)",부산광역시 영도구 영선동3가 56번지,지하,156.0,189,35.08515738568506,129.0402125780949,1140406.967585,1677756.642348
사용중,"부산광역시 영도구 동삼서로 61(동삼동, 도시아파트)",부산광역시 영도구 동삼동 220-1 도시아파트,지하,83.0,100,35.083674232139394,129.07114858562653,1143229.95078,1677636.170541
사용중,부산광역시 영도구 태종로358번길 3 (청학동),부산광역시 영도구 청학동 135번지,지하,339.0,410,35.09454505411883,129.0638868652147,1142548.974413,1678831.461412
사용중,"부산광역시 영도구 아랫서발길 5 (동삼동, G2모텔)",부산광역시 영도구 동삼동 948번지 1호,지하,92.0,111,35.06597727863447,129.08089337966564,1144149.517434,1675687.415449
사용중,"부산광역시 영도구 태종로 98 (대교동2가, 모닝아일랜드)",부산광역시 영도구 대교동2가 120번지,지하,2325.34,2818,35.09136663430107,129.0415661801698,1140519.719334,1678447.2278
사용중,부산광역시 영도구 절영로29번길 14 (대교동2가),부산광역시 영도구 대교동2가 159번지 10호,지하,241.0,292,35.091358409253104,129.0401099715398,1140386.98345,1678444.262716
사용중지,"부산광역시 영도구 본산남길 5 (동삼동, 동삼2동주민센터)",부산광역시 영도구 동삼동 813번지,지하,43.0,52,35.06782922985748,129.08062504836775,1144121.791823,1675892.430901
사용중,"부산광역시 영도구 태종로 110 (영선동1가, 국민은행)",부산광역시 영도구 영선동1가 24번지 5호,지하,208.0,252,35.09090221052823,129.0427599752388,1140629.344894,1678397.402162
사용중,부산광역시 영도구 남항남로19번길 29 (남항동3가),부산광역시 영도구 남항동3가 31번지,지하,480.0,581,35.08655158909198,129.0371695521266,1140127.15499,1677906.99197
사용중,부산광역시 영도구 태종로422번길 51,부산광역시 영도구 청학동 71번지 1호,지하,264.0,320,35.08831935133714,129.0666402885122,1142810.828329,1678144.899227
사용중,부산광역시 영도구 태종로 63 (대교동1가),부산광역시 영도구 대교동1가 70번지 2호,지하,530.51,643,35.09290771645767,129.0381519885922,1140205.838389,1678613.341652
사용중,"부산광역시 영도구 중리북로 16 (동삼동, 우일화랑아파트)",부산광역시 영도구 동삼동 556번지 1호,지하,396.0,480,35.070607448600136,129.06695262144405,1142870.186378,1676180.887018
사용중,"부산광역시 영도구 하리해안길 10-13 (동삼동, 하얀성모텔)",부산광역시 영도구 동삼동 856번지 9호,지하,264.0,320,35.06886564041666,129.08136290394668,1144187.252224,1676008.448164
사용중,부산광역시 영도구 동삼서로 61 (동삼동),부산광역시 영도구 동삼동 220번지 1호,지하,83.0,100,35.083674232139394,129.07114858562653,1143229.95078,1677636.170541
사용중,부산광역시 영도구 남항새싹길 79 (영도대원아파트),부산광역시 영도구 영선동4가 245번지 1호,지하,769.32,932,35.08231904834902,129.04291513071385,1140658.228463,1677445.649432
사용중,"부산광역시 영도구 태종로 820-23 (동삼동, 태종대요양병원)",부산광역시 영도구 동삼동 983번지 17호,지하,136.0,164,35.06322342543503,129.08040595322376,1144109.91024,1675381.275842
사용중,"부산광역시 영도구 절영로 239 (영선동4가, 동산아파트)",부산광역시 영도구 영선동4가 1106번지,지하,487.74,591,35.07694731609193,129.04716394089422,1141054.847257,1676855.867809
사용중,"부산광역시 영도구 중리남로 12 (동삼동, 전원파크맨션)",부산광역시 영도구 동삼동 581번지 5호,지하,330.0,400,35.06895883260818,129.06652504433194,1142834.071015,1675997.423512
사용중,"부산광역시 영도구 절영로 551 (동삼동, 삼창파크타운)",부산광역시 영도구 동삼동 402번지 4호,지하,726.0,880,35.0750211308311,129.07258360449845,1143375.924625,1676678.501719
사용중,"부산광역시 영도구 절영로 551 (동삼동, 삼창파크타운)",부산광역시 영도구 동삼동 402번지 4호,지하,944.0,1144,35.0750211308311,129.07258360449845,1143375.924625,1676678.501719
사용중,부산광역시 영도구 남항로 7 (남항동1가),부산광역시 영도구 남항동1가 59번지 2호,지하,259.87,314,35.089964927944365,129.03749811014396,1140151.267389,1678286.032495
사용중,"부산광역시 영도구 대교로6번길 33 (봉래동3가, 오양대교맨션)",부산광역시 영도구 봉래동3가 137번지,지하,1452.0,1760,35.09461968584672,129.04491851447963,1140819.728463,1678812.762423
사용중,"부산광역시 영도구 청학서로 67 (청학동, 대유맨션)",부산광역시 영도구 청학동 369번지,지하,201.0,243,35.09683232577083,129.05735172533682,1141949.277839,1679075.815795
사용중,부산광역시 영도구 대교로 11 (봉래동3가),부산광역시 영도구 봉래동3가 21번지 1호,지하,195.0,236,35.093120527673186,129.04361426001833,1140703.411531,1678644.645488
사용중,"부산광역시 영도구 함지로 35 (동삼동, 동삼1지구도개공아파트)",부산광역시 영도구 동삼동 1124번지 6호,지하,396.0,480,35.072039440318754,129.0619959807763,1142415.727322,1676332.618715
사용중,"부산광역시 영도구 동삼로 65-1 (동삼동, 동삼동새마을금고)",부산광역시 영도구 동삼동 231번지 106호,지하,284.0,344,35.07923713154286,129.07019623170953,1143150.877673,1677142.674667
사용중,"부산광역시 영도구 중복길 270 (신선동2가, 영광그린파크)",부산광역시 영도구 신선동2가 181번지 30호,지하,1439.0,1744,35.08407530905687,129.0469867658835,1141026.421992,1677646.193535
사용중,부산광역시 영도구 태종로 89 (대교동2가),부산광역시 영도구 대교동2가 81번지,지하,635.63,770,35.09190288583299,129.04084451534874,1140453.011623,1678505.686729
사용중,"부산광역시 영도구 조내기로 33 (청학동, 일신마리나타운)",부산광역시 영도구 청학동 85 일신마리나타운,지하,1980.0,2400,35.086520858612246,129.06313153566092,1142494.081426,1677940.401568
사용중,부산광역시 영도구 동삼동로 10 (경전아파트),부산광역시 영도구 동삼동 265번지,지하,660.0,800,35.08082610790562,129.0715109199517,1143267.966011,1677320.800292
사용중,"부산광역시 영도구 함지로 35 (동삼동, 동삼1지구도개공아파트)",부산광역시 영도구 동삼동 1124번지 6호,지하,396.0,480,35.072039440318754,129.0619959807763,1142415.727322,1676332.618715
사용중,"부산광역시 영도구 함지로 35 (동삼동, 동삼1지구도개공아파트)",부산광역시 영도구 동삼동 1124번지 6호,지하,396.0,480,35.072039440318754,129.0619959807763,1142415.727322,1676332.618715
사용중,"부산광역시 영도구 동삼북로 2 (동삼동, 주공아파트)",부산광역시 영도구 동삼동 1121번지,지하,330.0,400,35.083136848851794,129.06894569055044,1143030.050324,1677573.404263
사용중,"부산광역시 영도구 동삼북로 2 (동삼동, 주공아파트)",부산광역시 영도구 동삼동 1121번지,지하,330.0,400,35.083136848851794,129.06894569055044,1143030.050324,1677573.404263
사용중,부산광역시 영도구 동삼북로 2 (동삼동),부산광역시 영도구 동삼동 1121번지,지하,330.0,400,35.083136848851794,129.06894569055044,1143030.050324,1677573.404263
사용중,부산광역시 영도구 동삼북로 2 (동삼동),부산광역시 영도구 동삼동 1121번지,지하,330.0,400,35.083136848851794,129.06894569055044,1143030.050324,1677573.404263
사용중,부산광역시 영도구 상리로 1 (동삼동),부산광역시 영도구 동삼동 1123번지,지하,330.0,400,35.08684257931445,129.06787195056737,1142925.690075,1677982.87349
사용중,부산광역시 영도구 상리로 1 (동삼동),부산광역시 영도구 동삼동 1123번지,지하,330.0,400,35.08684257931445,129.06787195056737,1142925.690075,1677982.87349
사용중,부산광역시 영도구 상리로 1 (동삼동),부산광역시 영도구 동삼동 1123번지,지하,330.0,400,35.08684257931445,129.06787195056737,1142925.690075,1677982.87349
사용중,부산광역시 영도구 상리로 1 (동삼동),부산광역시 영도구 동삼동 1123번지,지하,330.0,400,35.08684257931445,129.06787195056737,1142925.690075,1677982.87349
