주소,세대수,위도,경도
부산광역시 부산진구 부산진구 범천동 871-1,128,35.1480273,129.0578211
부산광역시 부산진구 부산진구 양정동 355-28,24,35.1700691,129.0709493
부산광역시 부산진구 부산진구 양정동 319-1,39,35.1748381,129.0697535
부산광역시 부산진구 부산진구 양정동 252-3,24,35.1789149,129.0720058
부산광역시 부산진구 부산진구 개금동 177-212,24,35.1513621,129.0214753
부산광역시 부산진구 부산진구 개금동 177-204,28,35.1509988,129.0219001
부산광역시 부산진구 부산진구 개금동 177-389,20,35.1508199,129.0207328
부산광역시 부산진구 부산진구 부전동 384-20,20,35.1554457,129.0521483
부산광역시 부산진구 부산진구 개금동 177-340,22,35.151728,129.0212597
부산광역시 부산진구 부산진구 전포동 356-23,20,35.1525162,129.0662797
부산광역시 부산진구 부산진구 양정동 331-6,20,35.173948,129.0727427
부산광역시 부산진구 부산진구 전포동 373-17,24,35.1490984,129.0671443
부산광역시 부산진구 부산진구 전포동 662-16,20,35.1584001,129.0637353
부산광역시 부산진구 부산진구 전포동 662-15,20,35.1585438,129.0637326
부산광역시 부산진구 부산진구 전포동 662-17,23,35.1583962,129.0635934
부산광역시 부산진구 부산진구 전포동 662-1,23,35.1585458,129.0635897
부산광역시 부산진구 부산진구 범천동 1215-46,28,35.1499629,129.0510998
부산광역시 부산진구 부산진구 범천동 1115,39,35.1534357,129.0485728
부산광역시 부산진구 부산진구 부전동 466-3,28,35.1583559,129.0542566
부산광역시 부산진구 부산진구 전포동 693-1,20,35.1539087,129.0637666
부산광역시 부산진구 부산진구 개금동 523-34,20,35.1513424,129.0204154
부산광역시 부산진구 부산진구 부암동 80-59,24,35.16444329999999,129.0522991
부산광역시 부산진구 부산진구 부전동 414-1,20,35.160208,129.0537893
부산광역시 부산진구 부산진구 범천동 869-19,20,35.1486409,129.0581481
부산광역시 부산진구 부산진구 범천동 869-34,20,35.1486422,129.058287
부산광역시 부산진구 부산진구 전포동 355-42,28,35.1527829,129.0662924
부산광역시 부산진구 부산진구 개금동 502-9,40,35.152317,129.0199988
부산광역시 부산진구 부산진구 전포동 347-26,20,35.1533658,129.0667385
부산광역시 부산진구 부산진구 양정동 255-9,24,35.1783187,129.072127
부산광역시 부산진구 부산진구 양정동 238-2,20,35.1784111,129.074304
부산광역시 부산진구 부산진구 양정동 386-14,29,35.1737831,129.0685245
부산광역시 부산진구 부산진구 전포동 355-9,24,35.152839,129.0668803
부산광역시 부산진구 부산진구 부전동 415-15,20,35.1598007,129.0531014
부산광역시 부산진구 부산진구 전포동 363-3,20,35.1517236,129.066439
부산광역시 부산진구 부산진구 부전동 414-33,20,35.1602079,129.0539818
부산광역시 부산진구 부산진구 전포동 649-3,28,35.1595905,129.0639904
부산광역시 부산진구 부산진구 전포동 649-6,20,35.1594834,129.0640522
부산광역시 부산진구 부산진구 부전동 415-61,21,35.1596734,129.0531289
부산광역시 부산진구 부산진구 양정동 236-2,28,35.1783,129.0736487
부산광역시 부산진구 부산진구 개금동 540-51,108,35.1479368,129.0207866
부산광역시 부산진구 부산진구 양정동 262-1,20,35.1768447,129.0727386
부산광역시 부산진구 부산진구 개금동 389-57,24,35.1577458,129.0205899
부산광역시 부산진구 부산진구 연지동354-2,20,35.1707919,129.0490326
부산광역시 부산진구 부산진구 양정동311-8,24,35.17577480000001,129.0704817
부산광역시 부산진구 부산진구 가야동524-1,28,35.1493721,129.031302
부산광역시 부산진구 부산진구 가야동537-2,21,35.1494112,129.0314676
부산광역시 부산진구 부산진구 가야동551-2,28,35.1496588,129.0324145
부산광역시 부산진구 부산진구 개금동617-20,23,35.1484741,129.018887
부산광역시 부산진구 부산진구 가야동632-3,24,35.1518128,129.0263582
부산광역시 부산진구 부산진구 양정동370-6,29,35.1732276,129.0696331
부산광역시 부산진구 부산진구 양정동273-36,24,35.1755449,129.0719764
부산광역시 부산진구 부산진구 개금동171-51,56,35.1513282,129.0239015
부산광역시 부산진구 부산진구 가야동617-21,24,35.1511235,129.0279284
부산광역시 부산진구 부산진구 가야동444-22,20,35.1516313,129.0331972
부산광역시 부산진구 부산진구 가야동444-24,24,35.1518442,129.0330028
부산광역시 부산진구 부산진구 연지동156-1,29,35.1696558,129.0507977
부산광역시 부산진구 부산진구 양정동359-14,20,35.17590440000001,129.0695919
부산광역시 부산진구 부산진구 양정동321-7,24,35.1747433,129.0686381
부산광역시 부산진구 부산진구 개금동502-10,56,35.1522504,129.019613
부산광역시 부산진구 부산진구 부전동424-2,76,35.1583942,129.0528985
부산광역시 부산진구 부산진구 전포동694-5,28,35.1536293,129.0640309
부산광역시 부산진구 부산진구 전포동207-7,39,35.1567342,129.0659504
부산광역시 부산진구 부산진구 연지동41-7,28,35.1717626,129.0575642
부산광역시 부산진구 부산진구 범천동1298-97,44,35.1427967,129.0552988
부산광역시 부산진구 부산진구 부암동669-31,20,35.1619384,129.0541459
부산광역시 부산진구 부산진구 가야동464-104,28,35.1472207,129.0357479
부산광역시 부산진구 부산진구 가야동414-2,20,35.1489256,129.0358789
부산광역시 부산진구 부산진구 가야동361-280,29,35.1520252,129.0385938
부산광역시 부산진구 부산진구 개금동540-236,121,35.1478712,129.0201322
부산광역시 부산진구 부산진구 양정동270-5,34,35.1752524,129.0737648
부산광역시 부산진구 부산진구 양정동144-4,24,35.1756495,129.0743995
부산광역시 부산진구 부산진구 양정동145-16,20,35.1762394,129.074526
부산광역시 부산진구 부산진구 양정동147-5,36,35.1766775,129.0748827
부산광역시 부산진구 부산진구 양정동271-9,60,35.1746991,129.0750842
부산광역시 부산진구 부산진구 전포동558-0,20,35.1652643,129.0664478
부산광역시 부산진구 부산진구 양정동261-16,28,35.1772246,129.0724055
부산광역시 부산진구 부산진구 양정동144-17,20,35.175703,129.0746491
부산광역시 부산진구 부산진구 양정동141-10,22,35.175791,129.0763625
부산광역시 부산진구 부산진구 양정동257-3,24,35.1781226,129.072276
부산광역시 부산진구 부산진구 양정동312-7,20,35.1751431,129.0699731
부산광역시 부산진구 부산진구 부전동420-5,20,35.1593709,129.053963
부산광역시 부산진구 부산진구 양정동186-1,24,35.1772383,129.0730241
부산광역시 부산진구 부산진구 개금동523-37,20,35.1514577,129.0209051
부산광역시 부산진구 부산진구 범천동878-6,55,35.1452016,129.0588338
부산광역시 부산진구 부산진구 부전동408-19,20,35.1605997,129.0543863
부산광역시 부산진구 부산진구 개금동188-10,46,35.1539712,129.0256277
부산광역시 부산진구 부산진구 양정동313-13,28,35.1756229,129.0699438
부산광역시 부산진구 부산진구 개금동617-15,24,35.1484697,129.0192274
부산광역시 부산진구 부산진구 전포동644-1,36,35.1600437,129.0644118
부산광역시 부산진구 부산진구 양정동386-3,77,35.1739403,129.0686669
부산광역시 부산진구 부산진구 범천동974-4,64,35.1479097,129.0564835
부산광역시 부산진구 부산진구 개금동177-109,20,35.1515345,129.0224069
부산광역시 부산진구 부산진구 전포동345-16,29,35.1540443,129.0660055
부산광역시 부산진구 부산진구 양정동343-3,24,35.1726201,129.0719331
부산광역시 부산진구 부산진구 전포동312-31,72,35.1548517,129.0657868
부산광역시 부산진구 부산진구 전포동306-10,28,35.1563771,129.066542
부산광역시 부산진구 부산진구 전포동306-5,24,35.1563969,129.066725
부산광역시 부산진구 부산진구 양정동272-2,28,35.1750841,129.073375
부산광역시 부산진구 부산진구 양정동141-5,27,35.1761319,129.0757961
부산광역시 부산진구 부산진구 양정동235-0,24,35.1782084,129.073834
부산광역시 부산진구 부산진구 전포동362-3,126,35.1518198,129.0658856
부산광역시 부산진구 부산진구 전포동643-0,122,35.1599111,129.0646163
부산광역시 부산진구 부산진구 전포동355-10,24,35.1529533,129.0662669
부산광역시 부산진구 부산진구 범천동875-11,120,35.1461939,129.0578162
부산광역시 부산진구 부산진구 양정동343-3,22,35.1726201,129.0719331
부산광역시 부산진구 부산진구 부전동508-28,24,35.1569844,129.0535072
부산광역시 부산진구 부산진구 부전동414-2,24,35.160121,129.0538967
부산광역시 부산진구 부산진구 양정동399-1,96,35.1726674,129.0679527
부산광역시 부산진구 부산진구 전포동650-0,24,35.1596394,129.0643348
부산광역시 부산진구 부산진구 전포동650-1,24,35.1594905,129.0643371
부산광역시 부산진구 부산진구 전포동661-7,45,35.1587526,129.0637043
부산광역시 부산진구 부산진구 가야동1-6,24,35.1567773,129.0453885
부산광역시 부산진구 부산진구 양정동273-28,20,35.1758315,129.0714418
부산광역시 부산진구 부산진구 부전동109-11,24,35.1589169,129.0617665
부산광역시 부산진구 부산진구 부전동126-3,40,35.1591715,129.0614921
부산광역시 부산진구 부산진구 양정동142-5,20,35.1763114,129.0756067
부산광역시 부산진구 부산진구 양정동257-23,20,35.1779002,129.0723114
부산광역시 부산진구 부산진구 개금동177-189,24,35.151398,129.0224048
부산광역시 부산진구 부산진구 부전동424-5,27,35.1582873,129.0531316
부산광역시 부산진구 부산진구 부전동511-7,20,35.1560437,129.0540412
부산광역시 부산진구 부산진구 부전동122-8,32,35.15866140000001,129.0615091
부산광역시 부산진구 부산진구 부전동415-5,20,35.1598024,129.0532211
부산광역시 부산진구 부산진구 부전동511-8,20,35.1559489,129.0540345
부산광역시 부산진구 부산진구 부전동466-28,24,35.158604,129.0542856
부산광역시 부산진구 부산진구 양정동236-3,24,35.1785666,129.0740757
부산광역시 부산진구 부산진구 부전동423-4,23,35.15881270000001,129.05287
부산광역시 부산진구 부산진구 전포동363-57,20,35.1516355,129.0662887
부산광역시 부산진구 부산진구 부전동425-31,20,35.1583346,129.0537746
부산광역시 부산진구 부산진구 전포동306-15,20,35.1562271,129.0665485
부산광역시 부산진구 부산진구 부전동408-37,20,35.16056700000001,129.054266
부산광역시 부산진구 부산진구 가야동634-1,44,35.1514938,129.0275607
부산광역시 부산진구 부산진구 가야동558-0,28,35.1486897,129.032775
부산광역시 부산진구 부산진구 가야동464-71,28,35.1481758,129.0344463
부산광역시 부산진구 부산진구 양정동355-2,20,35.1703461,129.0708198
부산광역시 부산진구 부산진구 가야동414-9,36,35.1485235,129.0354809
부산광역시 부산진구 부산진구 가야동408-38,28,35.1497025,129.0367302
부산광역시 부산진구 부산진구 양정동114-2,24,35.176201,129.0759527
부산광역시 부산진구 부산진구 양정동358-1,29,35.1687514,129.0709562
부산광역시 부산진구 부산진구 양정동238-8,20,35.178319,129.0739371
부산광역시 부산진구 부산진구 개금동554-212,28,35.1497937,129.0214177
부산광역시 부산진구 부산진구 개금동533-7,20,35.1508277,129.0211079
부산광역시 부산진구 부산진구 부전동109-3,20,35.1590929,129.0617707
부산광역시 부산진구 부산진구 전포동308-2,20,35.1557206,129.0664402
부산광역시 부산진구 부산진구 양정동137-2,24,35.1754572,129.0767317
부산광역시 부산진구 부산진구 개금동169-27,20,35.1519398,129.0255015
부산광역시 부산진구 부산진구 가야동416-11,99,35.1485366,129.0344679
부산광역시 부산진구 부산진구 범천동1215-12,28,35.1502269,129.0510589
부산광역시 부산진구 부산진구 전포동891-47,56,35.1504818,129.0646522
부산광역시 부산진구 부산진구 전포동662-14,40,35.1583951,129.0634476
부산광역시 부산진구 부산진구 전포동662-9,40,35.1585449,129.0634452
부산광역시 부산진구 부산진구 전포동147-2,50,35.1658807,129.0669673
부산광역시 부산진구 부산진구 부전동417-6,48,35.1588455,129.0542752
부산광역시 부산진구 부산진구 양정동321-11,24,35.1746543,129.0685673
부산광역시 부산진구 개금동 616-7,9,35.1486834,129.0193562
부산광역시 부산진구 가야동 508-1,9,35.1481468,129.0304589
부산광역시 부산진구 연지동 37-20,12,35.1723988,129.0571452
부산광역시 부산진구 양정동 506-32,8,35.1738941,129.0651487
부산광역시 부산진구 부전동 423-3,18,35.15878,129.0530319
부산광역시 부산진구 부암동 304-14,250,35.1674492,129.0498011
부산광역시 부산진구 부전동 536-18,299,35.1519774,129.0594742
부산광역시 부산진구 전포2동661-2,24,35.1616769,129.0675749
부산광역시 부산진구 부전1동 420-22,35,35.16387539999999,129.0590684
부산광역시 부산진구 초읍동279-9,36,35.1790542,129.0468017
부산광역시 부산진구 당감2동109-4,130,35.15881270000001,129.0428147
부산광역시 부산진구 양정2동145-12,44,35.1740552,129.0733363
부산광역시 부산진구 범천2동1291-18,60,35.1480594,129.0485364
부산광역시 부산진구 연지동23-1,48,35.173736,129.0573367
부산광역시 부산진구 당감2동 69-4,97,35.15881270000001,129.0428147
부산광역시 부산진구 연지동 72-4,54,35.1712963,129.0554531
부산광역시 부산진구 전포2동 172-3,58,35.1616769,129.0675749
부산광역시 부산진구 부전2동 674,36,35.154724,129.0571687
부산광역시 부산진구 전포2동 635-1,84,35.1616769,129.0675749
부산광역시 부산진구 범천1동875-24,143,35.145525,129.0601475
부산광역시 부산진구 당감2동 1022,41,35.15881270000001,129.0428147
